SA1_Code,Suburb,District,best_straight_200m_weekday_peak,best_straight_200m_weekday_offpeak,best_straight_200m_saturday,best_straight_200m_sunday,best_straight_400m_weekday_peak,best_straight_400m_weekday_offpeak,best_straight_400m_saturday,best_straight_400m_sunday,best_straight_600m_weekday_peak,best_straight_600m_weekday_offpeak,best_straight_600m_saturday,best_straight_600m_sunday,best_straight_800m_weekday_peak,best_straight_800m_weekday_offpeak,best_straight_800m_saturday,best_straight_800m_sunday,best_walking_200m_weekday_peak,best_walking_200m_weekday_offpeak,best_walking_200m_saturday,best_walking_200m_sunday,best_walking_400m_weekday_peak,best_walking_400m_weekday_offpeak,best_walking_400m_saturday,best_walking_400m_sunday,best_walking_600m_weekday_peak,best_walking_600m_weekday_offpeak,best_walking_600m_saturday,best_walking_600m_sunday,best_walking_800m_weekday_peak,best_walking_800m_weekday_offpeak,best_walking_800m_saturday,best_walking_800m_sunday
80101101708,Latham,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101709,Latham,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101802,Lawson,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101805,Lawson,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101806,Lawson,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101807,Lawson,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101808,Lawson,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101809,Lawson,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101810,Lawson,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101902,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101904,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
80101101905,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101906,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101907,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
80101101908,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
80101101909,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101910,Macgregor (ACT),Belconnen,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,4.0,,
80101101911,Macgregor (ACT),Belconnen,,,,,,,,,,4.0,,,17.37837837837838,4.0,14.914285714285716,18.782608695652176,,,,,,,,,,,,,,4.0,,
80101101912,Macgregor (ACT),Belconnen,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,4.0,,
80101101913,Macgregor (ACT),Belconnen,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,,,4.0,,
80101101914,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101915,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101916,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101917,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101101918,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
80101101919,Macgregor (ACT),Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102001,Macquarie,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102002,Macquarie,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102003,Macquarie,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102004,Macquarie,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102005,Macquarie,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102006,Macquarie,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102007,Macquarie,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102008,Macquarie,Belconnen,,,,,,,,,,,,,8.986301369863014,4.8023255813953485,9.908256880733944,9.94186046511628,,,,,,,,,,,,,,,,
80101102101,McKellar,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102102,McKellar,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102103,McKellar,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102104,McKellar,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102105,McKellar,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102201,Melba,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102202,Melba,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102203,Melba,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102204,Melba,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102205,Melba,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102206,Melba,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102207,Melba,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102208,Melba,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102301,Page,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102302,Page,Belconnen,,,,,,,,,8.986301369863014,4.8023255813953485,9.908256880733944,9.94186046511628,8.986301369863014,4.8023255813953485,9.908256880733944,9.94186046511628,,,,,,,,,,,,,8.986301369863014,4.8023255813953485,9.908256880733944,9.94186046511628
80101102303,Page,Belconnen,,,,,,,,,8.986301369863014,4.8023255813953485,9.908256880733944,9.94186046511628,8.986301369863014,4.8023255813953485,9.908256880733944,9.94186046511628,,,,,,,,,,,,,8.986301369863014,4.8023255813953485,9.908256880733944,9.94186046511628
80101102304,Page,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102305,Page,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102306,Page,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102307,Page,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102401,Scullin,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102402,Scullin,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102403,Scullin,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102404,Scullin,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102405,Scullin,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102406,Scullin,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102407,Scullin,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102408,Scullin,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102501,Spence,Belconnen,,,,,,,,,,,,,27.25,10.073170731707316,21.14,24.0,,,,,,,,,,,,,,,,
80101102502,Spence,Belconnen,,,,,,,,,27.25,10.073170731707316,21.14,24.0,27.25,10.073170731707316,21.14,24.0,,,,,,,,,,,,,27.25,10.073170731707316,21.14,24.0
80101102503,Spence,Belconnen,,,,,,,,,27.25,10.073170731707316,21.14,24.0,27.25,10.073170731707316,21.14,24.0,,,,,,,,,,,,,27.25,10.073170731707316,21.14,24.0
80101102504,Spence,Belconnen,,,,,,,,,,,,,27.25,10.073170731707316,21.14,24.0,,,,,,,,,,,,,,,,
80101102505,Spence,Belconnen,27.25,10.073170731707316,21.14,24.0,27.25,10.073170731707316,21.14,24.0,27.25,10.073170731707316,21.14,24.0,27.25,10.073170731707316,21.14,24.0,,,,,27.25,10.073170731707316,21.14,24.0,27.25,10.073170731707316,21.14,24.0,27.25,10.073170731707316,21.14,24.0
80101102506,Spence,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102601,Weetangera,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102602,Weetangera,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102603,Weetangera,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102604,Weetangera,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102605,Weetangera,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102606,Weetangera,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101102607,Weetangera,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101111101,Molonglo Corridor,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101114201,Macnamara,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101114301,Strathnairn,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101114302,Strathnairn,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80101114401,West Belconnen,Belconnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103103102,Hume,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103103103,Hume,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103103201,Kowen,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111301,Canberra East,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111302,Canberra East,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111303,Canberra East,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111304,Canberra East,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111305,Canberra East,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111306,Canberra East,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111307,Canberra East,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111308,Canberra East,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111309,Canberra East,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111401,Canberra Airport,Canberra East,,,,,,,,,,,,,43.0,14.962962962962964,30.0,30.0,,,,,,,,,,,,,,,,
80103111501,Majura,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111502,Majura,Canberra East,,,,,,,,,,,,,43.0,14.962962962962964,30.0,30.0,,,,,,,,,,,,,,,,
80103111503,Majura,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111504,Majura,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111505,Majura,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111506,Majura,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80103111507,Majura,Canberra East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103401,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103402,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103403,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103404,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103405,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103406,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103407,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103408,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103409,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103410,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103411,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103412,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103413,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103414,Amaroo,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103501,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103505,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103506,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103507,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103508,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103509,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103510,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103511,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103512,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103513,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103514,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103515,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103516,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103517,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103518,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103519,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103520,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103521,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103522,Bonner,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103601,Casey,Gungahlin,,,,,,,,,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,,,,,,,,,,,,,42.6,14.5,36.44827586206897,60.0
80104103604,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103605,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103606,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103607,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103608,Casey,Gungahlin,,,,,,,,,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,,,,,,,,,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0
80104103609,Casey,Gungahlin,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,,,,,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0
80104103610,Casey,Gungahlin,,,,,,,,,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,,,,,,,,,,,,,42.6,14.5,36.44827586206897,60.0
80104103611,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103612,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103613,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103614,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103615,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103616,Casey,Gungahlin,,,,,,,,,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,,,,,,,,,,,,,42.6,14.5,36.44827586206897,60.0
80104103617,Casey,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103618,Casey,Gungahlin,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0,42.6,14.5,36.44827586206897,60.0
80104103702,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103703,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103704,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103705,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103706,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103707,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103708,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103709,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103710,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103711,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103712,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103713,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103714,Crace,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103804,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103805,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103806,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103807,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103808,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103809,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103810,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103811,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103812,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103813,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103814,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103815,Forde,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103907,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103908,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103910,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103911,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103912,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103913,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103914,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103915,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103916,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103917,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103918,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103919,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103920,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103921,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103922,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103923,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103924,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103925,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103926,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103927,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103928,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104103929,Franklin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104001,Gungahlin,Gungahlin,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104002,Gungahlin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104005,Gungahlin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104006,Gungahlin,Gungahlin,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104007,Gungahlin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104008,Gungahlin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104011,Gungahlin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104013,Gungahlin,Gungahlin,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,,,,
80104104014,Gungahlin,Gungahlin,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,,,,
80104104015,Gungahlin,Gungahlin,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,,,,
80104104017,Gungahlin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104018,Gungahlin,Gungahlin,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,,,,
80104104019,Gungahlin,Gungahlin,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,,,,
80104104020,Gungahlin,Gungahlin,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104021,Gungahlin,Gungahlin,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,16.225,5.898550724637682,14.416666666666666,23.529411764705884,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104022,Gungahlin,Gungahlin,16.225,5.898550724637682,14.416666666666666,23.529411764705884,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104023,Gungahlin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104024,Gungahlin,Gungahlin,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,,,,
80104104025,Gungahlin,Gungahlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80104104026,Gungahlin,Gungahlin,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104027,Gungahlin,Gungahlin,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104028,Gungahlin,Gungahlin,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104029,Gungahlin,Gungahlin,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104030,Gungahlin,Gungahlin,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
80104104031,Gungahlin,Gungahlin,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142,,,,,,,,,,,,,11.275862068965518,3.763636363636364,8.641666666666667,12.242857142857142
