SA1_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
80101100208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,13,0,6,0,17,0,0,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,25,0,0,0,3,3,0,0,4,0,7,18,18,0,4,10,0,0,0,0,58,3,20,4,3,4,0,0,0,0,34,0,16,0,16,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3
80101100209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,23,5,0,9,9,0,5,0,6,0,30,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,13,0,15,3,10,0,3,0,0,0,0,0,18,0,4,0,5,0,0,0,0,0,11,0,6,5,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
80101100210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,14,0,0,0,10,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,5,0,0,0,0,0,0,30,0,0,0,0,0,0,0,4,0,5,15,14,0,0,12,0,0,3,0,45,5,7,0,3,0,0,0,0,0,17,0,8,3,12,10,0,0,0,0,32,0,0,0,4,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9
80101100211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,0,3,0,15,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,28,0,9,0,38,4,0,11,9,0,0,0,7,0,40,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,17,0,0,7,0,0,0,0,28,0,0,0,0,0,0,0,3,0,13,14,38,0,3,20,0,0,0,0,74,0,15,4,3,3,0,0,0,0,28,0,18,0,30,5,0,0,0,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,8
80101100212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,3,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,3,3,0,6,3,0,0,11,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,9,10,0,0,4,0,0,0,0,28,0,8,0,0,0,0,0,0,0,13,0,11,0,4,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
80101100213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,3,3,10,0,3,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,24,0,0,0,35,7,0,13,17,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,42,0,0,6,0,0,0,0,56,0,5,0,0,4,0,0,3,0,11,17,42,3,3,29,0,0,0,0,98,0,25,4,5,5,0,0,0,0,33,0,19,3,8,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,0,0,0,11,4,0,0,0,0,0,0,0,7,16
80101100216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,6,4,12,25,0,4,0,0,16,0,63,0,0,0,0,0,3,4,0,0,10,9,7,4,0,3,92,0,0,0,112,29,6,37,47,6,24,4,23,0,163,5,3,0,0,0,0,19,0,0,32,0,9,0,0,0,3,0,0,0,16,4,7,0,0,5,0,0,0,0,19,6,8,0,0,0,3,0,0,0,15,7,85,3,0,17,0,0,0,0,116,0,7,0,0,0,0,0,14,0,30,27,47,0,20,39,0,0,0,12,145,3,37,0,6,8,0,0,0,0,61,0,37,6,44,6,0,0,0,0,102,0,0,0,5,0,0,0,0,0,12,3,4,10,3,0,3,0,0,0,22,0,5,0,0,0,6,0,4,14,33
80101100217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17,0,3,0,25,3,0,8,20,0,3,0,5,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,20,4,0,9,0,0,0,0,38,0,0,0,3,0,0,0,0,0,6,3,32,0,5,17,0,0,3,4,66,0,5,0,4,3,0,0,0,0,15,0,15,0,17,0,0,0,0,0,32,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,6
80101100218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,31,0,3,0,48,3,0,6,10,5,0,0,7,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,5,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,8,37,3,0,6,0,0,0,0,55,0,0,0,0,0,0,0,0,0,4,16,42,4,8,31,0,0,0,0,100,0,26,0,8,5,0,0,0,0,39,0,22,8,17,4,0,0,0,0,50,3,0,0,4,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9
80101100219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,15,0,0,0,27,7,0,4,8,0,0,0,3,0,24,0,0,0,0,4,0,0,0,0,8,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,3,0,6,0,0,0,0,48,0,0,0,0,0,0,0,3,0,10,9,37,4,10,26,0,0,0,5,84,9,19,0,8,0,0,0,0,0,32,0,17,0,10,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
80101100220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,0,0,10,3,0,9,7,0,0,0,4,0,16,0,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,6,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,9,20,0,0,9,0,0,0,0,44,3,6,0,4,3,0,0,0,0,18,0,8,0,13,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
80101100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,18,0,0,0,36,3,0,3,14,0,0,0,5,0,33,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,6,46,3,0,6,0,0,0,0,64,3,4,0,0,0,0,0,0,0,10,23,38,3,4,27,0,0,0,7,100,0,12,0,9,5,0,0,0,0,26,0,19,0,20,4,0,0,0,0,51,3,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,3
80101100223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,34,0,0,0,20,0,7,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,13,0,0,3,8,4,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80101100225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,0,3,0,20,3,0,5,16,0,0,0,3,0,29,0,0,0,0,6,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,28,0,0,10,0,0,0,0,39,0,5,0,0,0,0,0,3,0,9,16,26,4,8,10,0,0,0,5,67,0,10,0,0,4,0,0,0,0,21,0,18,0,7,4,0,0,0,0,24,4,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,0,8,0,4,0,0,0,0,0,0,0,5
80101100301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,17,3,0,11,10,0,4,0,7,0,32,0,3,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,24,0,0,6,0,0,0,0,37,0,6,0,0,0,0,0,0,0,6,16,34,3,6,12,0,0,5,0,81,0,29,0,5,0,0,0,0,0,30,0,14,0,14,12,0,0,0,0,37,0,0,0,3,3,0,0,0,0,11,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7
80101100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,11,0,0,0,0,3,3,26,0,0,0,0,0,0,0,0,0,4,5,5,3,0,0,25,0,4,0,41,4,0,3,12,0,0,0,5,0,30,0,0,0,0,3,0,6,0,0,9,0,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,16,13,46,5,0,8,0,0,0,0,73,0,5,0,6,0,0,0,9,0,25,51,69,3,11,35,0,0,0,8,179,0,43,0,11,8,0,0,0,0,64,0,33,0,25,11,0,0,3,0,67,4,6,0,11,0,0,0,0,0,27,6,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,7
80101100306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,0,0,0,23,0,0,3,9,0,0,0,0,0,17,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,7,21,0,0,7,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,21,23,0,3,12,0,0,0,6,62,0,24,0,4,0,0,0,0,0,35,3,9,0,12,4,0,0,0,0,32,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80101100307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,12,0,0,3,7,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,4,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,14,8,0,0,12,0,0,0,0,33,0,4,0,0,0,0,0,0,0,12,0,17,0,3,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4
80101100308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,4,0,0,0,10,4,0,0,9,9,116,6,8,0,151,7,0,5,102,4,19,4,25,0,169,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,4,0,11,0,0,0,0,27,0,0,0,3,3,0,0,4,0,15,0,8,0,3,10,0,0,0,0,19,0,22,0,30,5,0,0,4,0,64,6,6,13,48,11,6,0,0,0,90,0,6,0,15,5,0,0,0,0,30,0,0,0,5,4,3,0,5,0,10,0,0,0,0,0,0,0,0,12,14
80101100309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,5,0,6,11,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,3,0,8,14,22,6,8,15,0,0,0,0,61,0,19,4,7,7,0,0,0,0,30,0,7,0,8,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,8
80101100310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,12,0,0,4,3,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,11,13,19,0,0,10,0,0,0,0,43,0,7,3,0,0,0,0,4,0,19,0,6,0,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
80101100311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,20,4,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,13,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,18,5,5,13,0,0,0,0,51,3,8,0,4,0,0,0,0,0,13,0,9,0,4,7,0,0,0,0,17,0,0,0,4,3,0,0,0,0,7,0,3,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
80101100312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,21,0,0,0,31,11,0,8,13,0,11,0,6,0,40,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,7,33,3,0,5,0,0,0,0,46,0,8,0,0,0,0,0,4,0,13,34,47,0,0,14,0,0,0,4,104,5,36,0,7,4,0,0,0,0,53,0,21,0,12,3,0,0,0,0,44,0,0,0,0,4,0,0,0,0,9,3,0,0,4,0,0,0,0,0,11,0,4,3,0,5,0,0,0,11,19
80101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
