weighted_headway,weighted_reliability,route_length_km,service_span_hours,weekend_service_ratio,total_daily_departures,cluster,cluster_name
24.841297293499522,74.64160606060605,15.546824942162225,18.435858585858586,0.7626270373002757,55.36363636363636,0,Standard Suburban Network
51.749467779193125,66.66294117647058,19.41510751554393,17.865686274509805,0.7887214655977334,25.94117647058823,1,Weekend Service Gap
11.735137535486036,73.87091666666666,21.17702464745079,18.97222222222222,1.0813442762046597,101.66666666666666,2,Frequent All-Week Services
8.187145568110612,57.326,27.052374820153748,19.075,0.9532815367001145,146.0,3,High-Frequency Core Corridors
24.083710407239817,70.14999999999999,9.868954682075529,12.749999999999998,1.3714285714285714,34.0,4,Weekday Peak-Only Express
